company_industry,llm_role_category_clean,skill,skill_label,postings_with_skill,total_group_postings,skill_share,skill_share_pct
Nonprofit,Analytics Manager,skill_cloud,Cloud,0,1,0,0
Nonprofit,Analytics Manager,skill_data_visualization,Data Visualization,0,1,0,0
Nonprofit,Analytics Manager,skill_database,Database,0,1,0,0
Nonprofit,Analytics Manager,skill_etl,Etl,0,1,0,0
Nonprofit,Analytics Manager,skill_excel,Excel,0,1,0,0
Nonprofit,Analytics Manager,skill_machine_learning,Machine Learning,0,1,0,0
Nonprofit,Analytics Manager,skill_powerbi,Powerbi,0,1,0,0
Nonprofit,Analytics Manager,skill_python,Python,0,1,0,0
Nonprofit,Analytics Manager,skill_r,R,0,1,0,0
Nonprofit,Analytics Manager,skill_sas,Sas,0,1,0,0
Nonprofit,Analytics Manager,skill_sql,Sql,0,1,0,0
Nonprofit,Analytics Manager,skill_statistics,Statistics,0,1,0,0
Nonprofit,Analytics Manager,skill_tableau,Tableau,0,1,0,0
Nonprofit,Business Intelligence,skill_cloud,Cloud,0,1,0,0
Nonprofit,Business Intelligence,skill_communication,Communication,0,1,0,0
Nonprofit,Business Intelligence,skill_data_analysis,Data Analysis,0,1,0,0
Nonprofit,Business Intelligence,skill_data_visualization,Data Visualization,0,1,0,0
Nonprofit,Business Intelligence,skill_database,Database,0,1,0,0
Nonprofit,Business Intelligence,skill_etl,Etl,0,1,0,0
Nonprofit,Business Intelligence,skill_excel,Excel,0,1,0,0
Nonprofit,Business Intelligence,skill_machine_learning,Machine Learning,0,1,0,0
Nonprofit,Business Intelligence,skill_powerbi,Powerbi,0,1,0,0
Nonprofit,Business Intelligence,skill_python,Python,0,1,0,0
Nonprofit,Business Intelligence,skill_r,R,0,1,0,0
Nonprofit,Business Intelligence,skill_reporting,Reporting,0,1,0,0
Nonprofit,Business Intelligence,skill_sas,Sas,0,1,0,0
Nonprofit,Business Intelligence,skill_sql,Sql,0,1,0,0
Nonprofit,Business Intelligence,skill_statistics,Statistics,0,1,0,0
Nonprofit,Business Intelligence,skill_tableau,Tableau,0,1,0,0
Nonprofit,Data Engineer,skill_cloud,Cloud,0,1,0,0
Nonprofit,Data Engineer,skill_communication,Communication,0,1,0,0
Nonprofit,Data Engineer,skill_data_analysis,Data Analysis,0,1,0,0
Nonprofit,Data Engineer,skill_data_visualization,Data Visualization,0,1,0,0
Nonprofit,Data Engineer,skill_database,Database,0,1,0,0
Nonprofit,Data Engineer,skill_etl,Etl,0,1,0,0
Nonprofit,Data Engineer,skill_excel,Excel,0,1,0,0
Nonprofit,Data Engineer,skill_machine_learning,Machine Learning,0,1,0,0
Nonprofit,Data Engineer,skill_powerbi,Powerbi,0,1,0,0
Nonprofit,Data Engineer,skill_python,Python,0,1,0,0
Nonprofit,Data Engineer,skill_r,R,0,1,0,0
Nonprofit,Data Engineer,skill_reporting,Reporting,0,1,0,0
Nonprofit,Data Engineer,skill_sas,Sas,0,1,0,0
Nonprofit,Data Engineer,skill_sql,Sql,0,1,0,0
Nonprofit,Data Engineer,skill_statistics,Statistics,0,1,0,0
Nonprofit,Data Engineer,skill_tableau,Tableau,0,1,0,0
Nonprofit,Database Role,skill_data_analysis,Data Analysis,1,1,1,100
Nonprofit,Database Role,skill_database,Database,1,1,1,100
Nonprofit,Database Role,skill_cloud,Cloud,0,1,0,0
Nonprofit,Database Role,skill_communication,Communication,0,1,0,0
Nonprofit,Database Role,skill_data_visualization,Data Visualization,0,1,0,0
Nonprofit,Database Role,skill_etl,Etl,0,1,0,0
Nonprofit,Database Role,skill_excel,Excel,0,1,0,0
Nonprofit,Database Role,skill_machine_learning,Machine Learning,0,1,0,0
Nonprofit,Database Role,skill_powerbi,Powerbi,0,1,0,0
Nonprofit,Database Role,skill_python,Python,0,1,0,0
Nonprofit,Database Role,skill_r,R,0,1,0,0
Nonprofit,Database Role,skill_reporting,Reporting,0,1,0,0
Nonprofit,Database Role,skill_sas,Sas,0,1,0,0
Nonprofit,Database Role,skill_sql,Sql,0,1,0,0
Nonprofit,Database Role,skill_statistics,Statistics,0,1,0,0
Nonprofit,Database Role,skill_tableau,Tableau,0,1,0,0
Nonprofit,Financial Analyst,skill_reporting,Reporting,2,2,1,100
Nonprofit,Financial Analyst,skill_data_analysis,Data Analysis,1,2,0.5,50
Nonprofit,Financial Analyst,skill_cloud,Cloud,0,2,0,0
Nonprofit,Financial Analyst,skill_communication,Communication,0,2,0,0
Nonprofit,Financial Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Nonprofit,Financial Analyst,skill_database,Database,0,2,0,0
Nonprofit,Financial Analyst,skill_etl,Etl,0,2,0,0
Nonprofit,Financial Analyst,skill_excel,Excel,0,2,0,0
Nonprofit,Financial Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Nonprofit,Financial Analyst,skill_powerbi,Powerbi,0,2,0,0
Nonprofit,Financial Analyst,skill_python,Python,0,2,0,0
Nonprofit,Financial Analyst,skill_r,R,0,2,0,0
Nonprofit,Financial Analyst,skill_sas,Sas,0,2,0,0
Nonprofit,Financial Analyst,skill_sql,Sql,0,2,0,0
Nonprofit,Financial Analyst,skill_statistics,Statistics,0,2,0,0
Nonprofit,Financial Analyst,skill_tableau,Tableau,0,2,0,0
Nonprofit,Reporting Analyst,skill_reporting,Reporting,2,2,1,100
Nonprofit,Reporting Analyst,skill_data_analysis,Data Analysis,1,2,0.5,50
Nonprofit,Reporting Analyst,skill_cloud,Cloud,0,2,0,0
Nonprofit,Reporting Analyst,skill_communication,Communication,0,2,0,0
Nonprofit,Reporting Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Nonprofit,Reporting Analyst,skill_database,Database,0,2,0,0
Nonprofit,Reporting Analyst,skill_etl,Etl,0,2,0,0
Nonprofit,Reporting Analyst,skill_excel,Excel,0,2,0,0
Nonprofit,Reporting Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Nonprofit,Reporting Analyst,skill_powerbi,Powerbi,0,2,0,0
Nonprofit,Reporting Analyst,skill_python,Python,0,2,0,0
Nonprofit,Reporting Analyst,skill_r,R,0,2,0,0
Nonprofit,Reporting Analyst,skill_sas,Sas,0,2,0,0
Nonprofit,Reporting Analyst,skill_sql,Sql,0,2,0,0
Nonprofit,Reporting Analyst,skill_statistics,Statistics,0,2,0,0
Nonprofit,Reporting Analyst,skill_tableau,Tableau,0,2,0,0
Other / Unknown,Analytics Manager,skill_data_analysis,Data Analysis,12,12,1,100
Other / Unknown,Analytics Manager,skill_reporting,Reporting,6,12,0.5,50
Other / Unknown,Analytics Manager,skill_data_visualization,Data Visualization,1,12,0.08333333333333333,8.333333333333332
Other / Unknown,Analytics Manager,skill_excel,Excel,1,12,0.08333333333333333,8.333333333333332
Other / Unknown,Analytics Manager,skill_powerbi,Powerbi,1,12,0.08333333333333333,8.333333333333332
Other / Unknown,Analytics Manager,skill_sql,Sql,1,12,0.08333333333333333,8.333333333333332
Other / Unknown,Analytics Manager,skill_cloud,Cloud,0,12,0,0
Other / Unknown,Analytics Manager,skill_communication,Communication,0,12,0,0
Other / Unknown,Analytics Manager,skill_database,Database,0,12,0,0
Other / Unknown,Analytics Manager,skill_etl,Etl,0,12,0,0
Other / Unknown,Analytics Manager,skill_machine_learning,Machine Learning,0,12,0,0
Other / Unknown,Analytics Manager,skill_python,Python,0,12,0,0
Other / Unknown,Analytics Manager,skill_r,R,0,12,0,0
Other / Unknown,Analytics Manager,skill_sas,Sas,0,12,0,0
Other / Unknown,Analytics Manager,skill_statistics,Statistics,0,12,0,0
Other / Unknown,Analytics Manager,skill_tableau,Tableau,0,12,0,0
Other / Unknown,Business Analyst,skill_data_analysis,Data Analysis,3,12,0.25,25
Other / Unknown,Business Analyst,skill_reporting,Reporting,2,12,0.16666666666666666,16.666666666666664
Other / Unknown,Business Analyst,skill_machine_learning,Machine Learning,1,12,0.08333333333333333,8.333333333333332
Other / Unknown,Business Analyst,skill_cloud,Cloud,0,12,0,0
Other / Unknown,Business Analyst,skill_communication,Communication,0,12,0,0
Other / Unknown,Business Analyst,skill_data_visualization,Data Visualization,0,12,0,0
Other / Unknown,Business Analyst,skill_database,Database,0,12,0,0
Other / Unknown,Business Analyst,skill_etl,Etl,0,12,0,0
Other / Unknown,Business Analyst,skill_excel,Excel,0,12,0,0
Other / Unknown,Business Analyst,skill_powerbi,Powerbi,0,12,0,0
Other / Unknown,Business Analyst,skill_python,Python,0,12,0,0
Other / Unknown,Business Analyst,skill_r,R,0,12,0,0
Other / Unknown,Business Analyst,skill_sas,Sas,0,12,0,0
Other / Unknown,Business Analyst,skill_sql,Sql,0,12,0,0
Other / Unknown,Business Analyst,skill_statistics,Statistics,0,12,0,0
Other / Unknown,Business Analyst,skill_tableau,Tableau,0,12,0,0
Other / Unknown,Business Intelligence,skill_cloud,Cloud,0,1,0,0
Other / Unknown,Business Intelligence,skill_communication,Communication,0,1,0,0
Other / Unknown,Business Intelligence,skill_data_analysis,Data Analysis,0,1,0,0
Other / Unknown,Business Intelligence,skill_data_visualization,Data Visualization,0,1,0,0
Other / Unknown,Business Intelligence,skill_database,Database,0,1,0,0
Other / Unknown,Business Intelligence,skill_etl,Etl,0,1,0,0
Other / Unknown,Business Intelligence,skill_excel,Excel,0,1,0,0
Other / Unknown,Business Intelligence,skill_machine_learning,Machine Learning,0,1,0,0
Other / Unknown,Business Intelligence,skill_powerbi,Powerbi,0,1,0,0
Other / Unknown,Business Intelligence,skill_python,Python,0,1,0,0
Other / Unknown,Business Intelligence,skill_r,R,0,1,0,0
Other / Unknown,Business Intelligence,skill_reporting,Reporting,0,1,0,0
Other / Unknown,Business Intelligence,skill_sas,Sas,0,1,0,0
Other / Unknown,Business Intelligence,skill_sql,Sql,0,1,0,0
Other / Unknown,Business Intelligence,skill_statistics,Statistics,0,1,0,0
Other / Unknown,Business Intelligence,skill_tableau,Tableau,0,1,0,0
Other / Unknown,Data Analyst,skill_data_analysis,Data Analysis,2,5,0.4,40
Other / Unknown,Data Analyst,skill_data_visualization,Data Visualization,2,5,0.4,40
Other / Unknown,Data Analyst,skill_database,Database,2,5,0.4,40
Other / Unknown,Data Analyst,skill_powerbi,Powerbi,2,5,0.4,40
Other / Unknown,Data Analyst,skill_reporting,Reporting,2,5,0.4,40
Other / Unknown,Data Analyst,skill_cloud,Cloud,1,5,0.2,20
Other / Unknown,Data Analyst,skill_sql,Sql,1,5,0.2,20
Other / Unknown,Data Analyst,skill_statistics,Statistics,1,5,0.2,20
Other / Unknown,Data Analyst,skill_communication,Communication,0,5,0,0
Other / Unknown,Data Analyst,skill_etl,Etl,0,5,0,0
Other / Unknown,Data Analyst,skill_excel,Excel,0,5,0,0
Other / Unknown,Data Analyst,skill_machine_learning,Machine Learning,0,5,0,0
Other / Unknown,Data Analyst,skill_python,Python,0,5,0,0
Other / Unknown,Data Analyst,skill_r,R,0,5,0,0
Other / Unknown,Data Analyst,skill_sas,Sas,0,5,0,0
Other / Unknown,Data Analyst,skill_tableau,Tableau,0,5,0,0
Other / Unknown,Data Engineer,skill_data_analysis,Data Analysis,1,4,0.25,25
Other / Unknown,Data Engineer,skill_etl,Etl,1,4,0.25,25
Other / Unknown,Data Engineer,skill_cloud,Cloud,0,4,0,0
Other / Unknown,Data Engineer,skill_communication,Communication,0,4,0,0
Other / Unknown,Data Engineer,skill_data_visualization,Data Visualization,0,4,0,0
Other / Unknown,Data Engineer,skill_database,Database,0,4,0,0
Other / Unknown,Data Engineer,skill_excel,Excel,0,4,0,0
Other / Unknown,Data Engineer,skill_machine_learning,Machine Learning,0,4,0,0
Other / Unknown,Data Engineer,skill_powerbi,Powerbi,0,4,0,0
Other / Unknown,Data Engineer,skill_python,Python,0,4,0,0
Other / Unknown,Data Engineer,skill_r,R,0,4,0,0
Other / Unknown,Data Engineer,skill_reporting,Reporting,0,4,0,0
Other / Unknown,Data Engineer,skill_sas,Sas,0,4,0,0
Other / Unknown,Data Engineer,skill_sql,Sql,0,4,0,0
Other / Unknown,Data Engineer,skill_statistics,Statistics,0,4,0,0
Other / Unknown,Data Engineer,skill_tableau,Tableau,0,4,0,0
Other / Unknown,Data Scientist,skill_data_analysis,Data Analysis,2,5,0.4,40
Other / Unknown,Data Scientist,skill_cloud,Cloud,0,5,0,0
Other / Unknown,Data Scientist,skill_communication,Communication,0,5,0,0
Other / Unknown,Data Scientist,skill_data_visualization,Data Visualization,0,5,0,0
Other / Unknown,Data Scientist,skill_database,Database,0,5,0,0
Other / Unknown,Data Scientist,skill_etl,Etl,0,5,0,0
Other / Unknown,Data Scientist,skill_excel,Excel,0,5,0,0
Other / Unknown,Data Scientist,skill_machine_learning,Machine Learning,0,5,0,0
Other / Unknown,Data Scientist,skill_powerbi,Powerbi,0,5,0,0
Other / Unknown,Data Scientist,skill_python,Python,0,5,0,0
Other / Unknown,Data Scientist,skill_r,R,0,5,0,0
Other / Unknown,Data Scientist,skill_reporting,Reporting,0,5,0,0
Other / Unknown,Data Scientist,skill_sas,Sas,0,5,0,0
Other / Unknown,Data Scientist,skill_sql,Sql,0,5,0,0
Other / Unknown,Data Scientist,skill_statistics,Statistics,0,5,0,0
Other / Unknown,Data Scientist,skill_tableau,Tableau,0,5,0,0
Other / Unknown,Database Role,skill_database,Database,2,2,1,100
Other / Unknown,Database Role,skill_data_analysis,Data Analysis,1,2,0.5,50
Other / Unknown,Database Role,skill_cloud,Cloud,0,2,0,0
Other / Unknown,Database Role,skill_communication,Communication,0,2,0,0
Other / Unknown,Database Role,skill_data_visualization,Data Visualization,0,2,0,0
Other / Unknown,Database Role,skill_etl,Etl,0,2,0,0
Other / Unknown,Database Role,skill_excel,Excel,0,2,0,0
Other / Unknown,Database Role,skill_machine_learning,Machine Learning,0,2,0,0
Other / Unknown,Database Role,skill_powerbi,Powerbi,0,2,0,0
Other / Unknown,Database Role,skill_python,Python,0,2,0,0
Other / Unknown,Database Role,skill_r,R,0,2,0,0
Other / Unknown,Database Role,skill_reporting,Reporting,0,2,0,0
Other / Unknown,Database Role,skill_sas,Sas,0,2,0,0
Other / Unknown,Database Role,skill_sql,Sql,0,2,0,0
Other / Unknown,Database Role,skill_statistics,Statistics,0,2,0,0
Other / Unknown,Database Role,skill_tableau,Tableau,0,2,0,0
Other / Unknown,Financial Analyst,skill_data_analysis,Data Analysis,3,9,0.3333333333333333,33.33333333333333
Other / Unknown,Financial Analyst,skill_reporting,Reporting,3,9,0.3333333333333333,33.33333333333333
Other / Unknown,Financial Analyst,skill_cloud,Cloud,0,9,0,0
Other / Unknown,Financial Analyst,skill_communication,Communication,0,9,0,0
Other / Unknown,Financial Analyst,skill_data_visualization,Data Visualization,0,9,0,0
Other / Unknown,Financial Analyst,skill_database,Database,0,9,0,0
Other / Unknown,Financial Analyst,skill_etl,Etl,0,9,0,0
Other / Unknown,Financial Analyst,skill_excel,Excel,0,9,0,0
Other / Unknown,Financial Analyst,skill_machine_learning,Machine Learning,0,9,0,0
Other / Unknown,Financial Analyst,skill_powerbi,Powerbi,0,9,0,0
Other / Unknown,Financial Analyst,skill_python,Python,0,9,0,0
Other / Unknown,Financial Analyst,skill_r,R,0,9,0,0
Other / Unknown,Financial Analyst,skill_sas,Sas,0,9,0,0
Other / Unknown,Financial Analyst,skill_sql,Sql,0,9,0,0
Other / Unknown,Financial Analyst,skill_statistics,Statistics,0,9,0,0
Other / Unknown,Financial Analyst,skill_tableau,Tableau,0,9,0,0
Other / Unknown,Market Research Analyst,skill_communication,Communication,1,3,0.3333333333333333,33.33333333333333
Other / Unknown,Market Research Analyst,skill_data_analysis,Data Analysis,1,3,0.3333333333333333,33.33333333333333
Other / Unknown,Market Research Analyst,skill_data_visualization,Data Visualization,1,3,0.3333333333333333,33.33333333333333
Other / Unknown,Market Research Analyst,skill_reporting,Reporting,1,3,0.3333333333333333,33.33333333333333
Other / Unknown,Market Research Analyst,skill_cloud,Cloud,0,3,0,0
Other / Unknown,Market Research Analyst,skill_database,Database,0,3,0,0
Other / Unknown,Market Research Analyst,skill_etl,Etl,0,3,0,0
Other / Unknown,Market Research Analyst,skill_excel,Excel,0,3,0,0
Other / Unknown,Market Research Analyst,skill_machine_learning,Machine Learning,0,3,0,0
Other / Unknown,Market Research Analyst,skill_powerbi,Powerbi,0,3,0,0
Other / Unknown,Market Research Analyst,skill_python,Python,0,3,0,0
Other / Unknown,Market Research Analyst,skill_r,R,0,3,0,0
Other / Unknown,Market Research Analyst,skill_sas,Sas,0,3,0,0
Other / Unknown,Market Research Analyst,skill_sql,Sql,0,3,0,0
Other / Unknown,Market Research Analyst,skill_statistics,Statistics,0,3,0,0
Other / Unknown,Market Research Analyst,skill_tableau,Tableau,0,3,0,0
Other / Unknown,Operations Analyst,skill_cloud,Cloud,0,1,0,0
Other / Unknown,Operations Analyst,skill_communication,Communication,0,1,0,0
Other / Unknown,Operations Analyst,skill_data_analysis,Data Analysis,0,1,0,0
Other / Unknown,Operations Analyst,skill_data_visualization,Data Visualization,0,1,0,0
Other / Unknown,Operations Analyst,skill_database,Database,0,1,0,0
Other / Unknown,Operations Analyst,skill_etl,Etl,0,1,0,0
Other / Unknown,Operations Analyst,skill_excel,Excel,0,1,0,0
Other / Unknown,Operations Analyst,skill_machine_learning,Machine Learning,0,1,0,0
Other / Unknown,Operations Analyst,skill_powerbi,Powerbi,0,1,0,0
Other / Unknown,Operations Analyst,skill_python,Python,0,1,0,0
Other / Unknown,Operations Analyst,skill_r,R,0,1,0,0
Other / Unknown,Operations Analyst,skill_reporting,Reporting,0,1,0,0
Other / Unknown,Operations Analyst,skill_sas,Sas,0,1,0,0
Other / Unknown,Operations Analyst,skill_sql,Sql,0,1,0,0
Other / Unknown,Operations Analyst,skill_statistics,Statistics,0,1,0,0
Other / Unknown,Operations Analyst,skill_tableau,Tableau,0,1,0,0
Other / Unknown,Other Data/Analytics Role,skill_communication,Communication,1,10,0.1,10
Other / Unknown,Other Data/Analytics Role,skill_data_analysis,Data Analysis,1,10,0.1,10
Other / Unknown,Other Data/Analytics Role,skill_reporting,Reporting,1,10,0.1,10
Other / Unknown,Other Data/Analytics Role,skill_cloud,Cloud,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_database,Database,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_etl,Etl,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_excel,Excel,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_powerbi,Powerbi,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_python,Python,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_r,R,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_sas,Sas,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_sql,Sql,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_statistics,Statistics,0,10,0,0
Other / Unknown,Other Data/Analytics Role,skill_tableau,Tableau,0,10,0,0
Other / Unknown,Product Analyst,skill_data_analysis,Data Analysis,1,2,0.5,50
Other / Unknown,Product Analyst,skill_cloud,Cloud,0,2,0,0
Other / Unknown,Product Analyst,skill_communication,Communication,0,2,0,0
Other / Unknown,Product Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Other / Unknown,Product Analyst,skill_database,Database,0,2,0,0
Other / Unknown,Product Analyst,skill_etl,Etl,0,2,0,0
Other / Unknown,Product Analyst,skill_excel,Excel,0,2,0,0
Other / Unknown,Product Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Other / Unknown,Product Analyst,skill_powerbi,Powerbi,0,2,0,0
Other / Unknown,Product Analyst,skill_python,Python,0,2,0,0
Other / Unknown,Product Analyst,skill_r,R,0,2,0,0
Other / Unknown,Product Analyst,skill_reporting,Reporting,0,2,0,0
